tickertime,openprice,closeprice,high,low,predictprice
2018-10-30,6336.99,6317.61,6349.16,6316.88,5778.366157280268
2018-10-29,6337.04,6334.27,6364.99,6310.14,5768.956542146662
2018-10-28,6492.35,6332.63,6503.6,6306.99,5759.559631888103
2018-10-27,6482.66,6486.39,6502.28,6447.91,5750.1754128871
2018-10-26,6480.84,6480.38,6507.41,6453.53,5740.803871536966
2018-10-25,6468.44,6474.75,6498.29,6449.61,5731.444994241998
2018-10-24,6484.65,6476.29,6504.65,6447.03,5722.098767417095
2018-10-23,6478.89,6495.84,6521.99,6468.86,5712.765177488087
2018-10-22,6472.36,6475.74,6506.01,6451.27,5703.444210891446
2018-10-21,6486.05,6487.16,6543.8,6462.98,5694.135854074519
2018-10-20,6490.09,6482.35,6556.38,6476.0,5684.840093495423
2018-10-19,6460.92,6489.19,6497.72,6449.0,5675.556915622914
2018-10-18,6478.07,6465.41,6493.68,6445.31,5666.286306936694
2018-10-17,6542.33,6476.71,6567.54,6450.04,5657.028253927046
2018-10-16,6590.52,6544.43,6601.21,6517.45,5647.782743095149
2018-10-15,6601.41,6596.11,6673.59,6571.37,5638.549760952846
2018-10-14,6292.64,6596.54,6965.06,6258.68,5629.329294022633
2018-10-13,6288.49,6290.93,6363.21,6280.15,5620.121328837896
2018-10-12,6278.08,6285.99,6308.51,6259.81,5610.925851942666
2018-10-11,6239.25,6274.58,6328.5,6236.47,5601.742849891714
2018-10-10,6586.74,6256.24,6586.74,6243.74,5592.572309250451
2018-10-09,6640.29,6585.53,6640.29,6538.96,5583.414216595112
2018-10-08,6653.08,6642.64,6661.41,6606.94,5574.268558512605
2018-10-07,6600.19,6652.23,6675.06,6576.04,5565.135321600472
2018-10-06,6590.68,6602.95,6641.49,6557.04,5556.014492466925
2018-10-05,6622.45,6588.31,6628.54,6577.8,5546.906057731069
2018-10-04,6574.15,6622.48,6623.62,6557.41,5537.810004022402
2018-10-03,6497.91,6576.69,6603.31,6497.91,5528.726317981348
2018-10-02,6553.86,6502.59,6571.46,6454.03,5519.654986258807
2018-10-01,6593.24,6556.1,6611.84,6537.9,5510.595995516464
2018-09-30,6619.85,6589.62,6653.3,6549.08,5501.549332426606
2018-09-29,6604.71,6625.56,6643.78,6566.54,5492.514983672249
2018-09-28,6643.1,6601.96,6643.1,6511.65,5483.492935946915
2018-09-27,6678.75,6644.13,6785.03,6598.32,5474.483175954937
2018-09-26,6495.29,6676.75,6712.1,6464.95,5465.485690411143
2018-09-25,6452.79,6495.0,6585.91,6397.89,5456.500466041077
2018-09-24,6603.64,6446.47,6603.64,6381.86,5447.5274895809025
2018-09-23,6704.77,6595.41,6713.56,6580.9,5438.566747777312
2018-09-22,6715.32,6710.63,6766.15,6679.42,5429.618227387743
2018-09-21,6735.05,6721.98,6814.56,6616.8,5420.681915180154
2018-09-20,6513.87,6734.95,6794.33,6496.36,5411.757797933105
2018-09-19,6398.85,6519.67,6529.26,6395.95,5402.84586243585
2018-09-18,6371.85,6398.54,6448.46,6208.34,5393.946095488145
2018-09-17,6280.91,6371.3,6384.18,6265.71,5385.058483900299
2018-09-16,6514.06,6281.2,6540.21,6257.52,5376.183014493291
2018-09-15,6536.68,6517.18,6544.33,6460.1,5367.319674098733
2018-09-14,6509.4,6543.2,6561.72,6493.55,5358.468449558593
2018-09-13,6515.41,6512.71,6596.1,6456.17,5349.629327725549
2018-09-12,6354.24,6517.31,6535.41,6354.24,5340.8022954628905
2018-09-11,6317.01,6351.8,6363.87,6265.09,5331.987339644302
2018-09-10,6331.88,6321.2,6398.92,6260.21,5323.184447154158
2018-09-09,6301.57,6329.7,6374.98,6292.76,5314.393604887308
2018-09-08,6223.38,6300.86,6446.26,6201.22,5305.614799749154
2018-09-07,6460.17,6225.98,6534.25,6197.52,5296.848018655606
2018-09-06,6528.92,6467.07,6555.29,6396.87,5288.093248533075
2018-09-05,6755.14,6529.17,6755.14,6404.72,5279.3504763186875
2018-09-04,7361.46,6792.83,7388.43,6792.83,5270.619688959806
2018-09-03,7263.0,7361.66,7388.26,7255.44,5261.9008734144545
2018-09-02,7279.03,7260.06,7317.94,7208.15,5253.194016651188
2018-09-01,7189.58,7272.72,7306.31,7132.16,5244.499105648954
2018-08-31,7044.81,7193.25,7242.29,7038.05,5235.816127397313
2018-08-30,6973.97,7037.58,7057.17,6920.16,5227.145068896207
2018-08-29,7043.76,6978.23,7072.69,6834.69,5218.485917156094
2018-08-28,7091.71,7047.16,7113.3,6970.82,5209.83865919794
2018-08-27,6891.08,7096.28,7109.56,6882.34,5201.203282053172
2018-08-26,6710.8,6884.64,6884.64,6689.71,5192.579772763718
2018-08-25,6754.64,6707.26,6774.75,6620.75,5183.968118381829
2018-08-24,6719.95,6763.19,6789.63,6700.96,5175.368305970378
2018-08-23,6551.52,6719.96,6719.96,6498.64,5166.780322602512
2018-08-22,6371.34,6534.88,6546.54,6371.34,5158.204155362073
2018-08-21,6486.25,6376.71,6816.79,6310.11,5149.639791343086
2018-08-20,6301.07,6488.76,6500.87,6298.24,5141.087217650133
2018-08-19,6500.51,6308.53,6536.92,6297.93,5132.5464213981895
2018-08-18,6422.57,6506.07,6537.98,6361.55,5124.017389712731
2018-08-17,6583.43,6423.76,6617.35,6353.73,5115.5001097295735
2018-08-16,6340.91,6580.63,6582.5,6324.97,5106.994568594907
2018-08-15,6294.23,6334.73,6473.5,6276.41,5098.500753465416
2018-08-14,6221.42,6308.52,6588.49,6221.42,5090.01865150811
2018-08-13,6287.66,6199.71,6287.94,5971.05,5081.548249900528
2018-08-12,6341.36,6297.57,6537.05,6225.72,5073.089535830399
2018-08-11,6283.65,6322.69,6409.85,6237.5,5064.642496495972
2018-08-10,6185.79,6295.73,6455.74,6109.03,5056.207119105889
2018-08-09,6571.42,6184.71,6591.26,6124.52,5047.7833908790535
2018-08-08,6305.56,6568.23,6625.73,6249.07,5039.371299044834
2018-08-07,6746.85,6305.8,6746.85,6226.22,5030.970830842897
2018-08-06,6958.32,6753.12,7146.56,6748.24,5022.5819735233235
2018-08-05,7062.94,6951.8,7166.55,6890.54,5014.204714346484
2018-08-04,7031.08,7068.48,7102.77,6940.7,5005.839040583197
2018-08-03,7438.67,7032.85,7497.49,6984.07,4997.484939514477
2018-08-02,7562.14,7434.39,7562.14,7328.65,4989.142398431825
2018-08-01,7634.19,7567.15,7712.77,7523.44,4980.811404636885
2018-07-31,7769.04,7624.91,7769.04,7504.95,4972.49194544186
2018-07-30,8181.2,7780.44,8181.53,7696.93,4964.184008169049
2018-07-29,8221.58,8180.48,8235.5,7917.5,4955.887580151221
2018-07-28,8205.8203125,8218.45996094,8272.25976562,8141.18017578,4947.602648731397
2018-07-27,8169.06005859,8192.15039062,8222.84960938,8110.77001953,4939.329201262889
2018-07-26,7950.39990234,8165.00976562,8262.66015625,7839.75976562,4931.067225109261
2018-07-25,8176.85009766,7951.58007812,8290.33007812,7878.70996094,4922.8167076444815
2018-07-24,8379.66015625,8181.39013672,8416.87011719,8086.35986328,4914.577636252718
2018-07-23,7716.50976562,8424.26953125,8424.26953125,7705.5,4906.349998328454
2018-07-22,7414.70996094,7711.10986328,7771.5,7409.10009766,4898.133781276406
2018-07-21,7417.79980469,7418.49023438,7537.95019531,7383.81982422,4889.92897251168
2018-07-20,7352.72021484,7419.29003906,7437.64013672,7262.41015625,4881.735559459442
2018-07-19,7467.39990234,7354.12988281,7594.66992188,7323.25976562,4873.553529555282
2018-07-18,7378.20019531,7466.85986328,7494.45996094,7295.45996094,4865.382870245044
2018-07-17,7315.31982422,7370.77978516,7534.99023438,7280.47021484,4857.223568984703
2018-07-16,6739.64990234,7321.04003906,7387.24023438,6684.16992188,4849.075613240603
2018-07-15,6357.00976562,6741.75,6741.75,6357.00976562,4840.938990489171
2018-07-14,6272.70019531,6359.64013672,6403.45996094,6256.50976562,4832.813688217274
2018-07-13,6247.5,6276.12011719,6298.18994141,6212.22021484,4824.699693921812
2018-07-12,6235.02978516,6238.04980469,6310.54980469,6192.24023438,4816.596995110039
2018-07-11,6396.77978516,6228.81005859,6397.10009766,6136.41992188,4808.505579299314
2018-07-10,6330.77001953,6394.70996094,6444.95996094,6330.47021484,4800.425434017302
2018-07-09,6739.20996094,6329.95019531,6767.74023438,6320.72021484,4792.356546801805
2018-07-08,6775.08007812,6741.75,6838.68017578,6724.33984375,4784.298905200841
2018-07-07,6857.79980469,6773.87988281,6885.91015625,6747.97998047,4776.252496772676
2018-07-06,6668.70996094,6856.93017578,6863.99023438,6579.24023438,4768.217309085707
2018-07-05,6638.68994141,6673.5,6700.93994141,6533.54980469,4760.193329718491
2018-07-04,6599.70996094,6639.14013672,6749.54003906,6546.64990234,4752.180546259866
2018-07-03,6550.87011719,6597.54980469,6771.91992188,6450.45996094,4744.1789463087425
2018-07-02,6596.66015625,6529.58984375,6671.37011719,6447.75,4736.188517474184
2018-07-01,6380.37988281,6614.18017578,6683.85986328,6305.70019531,4728.209247375518
2018-06-30,6411.68017578,6385.81982422,6432.85009766,6289.29003906,4720.241123642138
2018-06-29,6214.22021484,6404.0,6465.50976562,6214.22021484,4712.284133913612
2018-06-28,5898.12988281,6218.29980469,6261.66015625,5835.75,4704.338265839724
2018-06-27,6153.16015625,5903.43994141,6170.41015625,5873.04980469,4696.403507080272
2018-06-26,6084.39990234,6157.12988281,6180.0,6052.85009766,4688.479845305256
2018-06-25,6253.54980469,6093.66992188,6290.16015625,6093.66992188,4680.567268194802
2018-06-24,6171.97021484,6249.18017578,6327.37011719,6119.68017578,4672.665763439189
2018-06-23,6164.27978516,6173.22998047,6223.77978516,5826.41015625,4664.775318738737
2018-06-22,6090.10009766,6162.47998047,6224.81982422,6071.81005859,4656.895921803952
2018-06-21,6737.87988281,6083.68994141,6747.08007812,6006.60009766,4649.027560355409
2018-06-20,6780.08984375,6729.74023438,6810.93994141,6715.16992188,4641.170222123785
2018-06-19,6770.75976562,6776.54980469,6821.56005859,6611.87988281,4633.323894849891
2018-06-18,6742.39013672,6769.93994141,6822.5,6709.91992188,4625.488566284561
2018-06-17,6510.06982422,6734.81982422,6781.14013672,6446.68017578,4617.664224188753
2018-06-16,6545.52978516,6499.27001953,6589.10986328,6499.27001953,4609.850856333552
2018-06-15,6455.45019531,6550.16015625,6592.49023438,6402.29003906,4602.048450500046
2018-06-14,6674.08007812,6456.58007812,6681.08007812,6433.87011719,4594.256994479405
2018-06-13,6342.75,6675.35009766,6707.14013672,6334.45996094,4586.476476072907
2018-06-12,6596.87988281,6349.89990234,6631.66015625,6285.62988281,4578.706883091826
2018-06-11,6905.81982422,6582.35986328,6907.95996094,6542.08007812,4570.94820335754
2018-06-10,6799.29003906,6906.91992188,6910.18017578,6706.62988281,4563.200424701376
2018-06-09,7499.54980469,6786.02001953,7499.54980469,6709.06982422,4555.463534964941
2018-06-08,7632.52001953,7531.97998047,7683.58007812,7531.97998047,4547.7375219996
2018-06-07,7685.14013672,7624.91992188,7698.18994141,7558.39990234,4540.022373666914
2018-06-06,7650.81982422,7678.24023438,7741.27001953,7650.81982422,4532.318077838416
2018-06-05,7625.97021484,7653.97998047,7680.43017578,7502.00976562,4524.624622395679
2018-06-04,7500.89990234,7633.75976562,7643.22998047,7397.0,4516.941995230278
2018-06-03,7722.52978516,7514.47021484,7753.81982422,7474.04003906,4509.27018424382
2018-06-02,7632.08984375,7720.25,7754.89013672,7613.04003906,4501.609177347866
2018-06-01,7536.72021484,7643.45019531,7695.83007812,7497.25976562,4493.95896246404
2018-05-31,7500.70019531,7541.45019531,7604.72998047,7407.33984375,4486.319527523951
2018-05-30,7406.14990234,7494.16992188,7608.89990234,7361.12988281,4478.6908604691125
2018-05-29,7469.72998047,7406.52001953,7573.77001953,7313.60009766,4471.072949251161
2018-05-28,7129.45996094,7472.58984375,7526.41992188,7090.68017578,4463.4657818315945
2018-05-27,7371.31005859,7135.99023438,7419.04980469,7100.89013672,4455.869346181953
2018-05-26,7362.08007812,7368.22021484,7381.74023438,7270.95996094,4448.283630283667
2018-05-25,7486.47998047,7355.87988281,7595.16015625,7349.12011719,4440.7086221282
2018-05-24,7592.29980469,7480.14013672,7659.14013672,7392.64990234,4433.144309717007
2018-05-23,7561.12011719,7587.33984375,7738.60009766,7331.14013672,4425.590681061384
2018-05-22,8037.08007812,7557.81982422,8054.66015625,7507.87988281,4418.047724182615
2018-05-21,8419.87011719,8041.77978516,8423.25,8004.58007812,4410.51542711196
2018-05-20,8522.33007812,8418.99023438,8557.51953125,8365.12011719,4402.993777890584
2018-05-19,8246.99023438,8513.25,8562.41015625,8205.24023438,4395.482764569624
2018-05-18,8255.73046875,8247.1796875,8372.05957031,8183.35009766,4387.982375210074
2018-05-17,8091.83007812,8250.96972656,8274.12011719,7974.81982422,4380.492597882859
2018-05-16,8370.04980469,8094.31982422,8445.54003906,8054.12011719,4373.0134206688945
2018-05-15,8504.41015625,8368.83007812,8508.4296875,8175.49023438,4365.544831658913
2018-05-14,8705.19042969,8510.37988281,8836.19042969,8456.45019531,4358.086818953559
2018-05-13,8713.09960938,8716.79003906,8881.12011719,8367.96972656,4350.639370663459
2018-05-12,8515.49023438,8723.94042969,8773.54980469,8395.12011719,4343.202474909042
2018-05-11,8441.44042969,8504.88964844,8664.86035156,8223.5,4335.776119820675
2018-05-10,9052.95996094,8441.49023438,9052.95996094,8394.45996094,4328.360293538588
2018-05-09,9325.95996094,9043.94042969,9396.04003906,9040.51953125,4320.954984212868
2018-05-08,9223.73046875,9325.1796875,9374.75976562,9031.62011719,4313.560180003464
2018-05-07,9380.87011719,9234.8203125,9462.75,9127.76953125,4306.17586908031
2018-05-06,9645.66992188,9373.00976562,9665.84960938,9231.53027344,4298.802039623018
2018-05-05,9845.30957031,9654.79980469,9940.13964844,9465.25,4291.438679821179
2018-05-04,9700.28027344,9858.15039062,9964.5,9695.12011719,4284.085777874263
2018-05-03,9695.5,9700.75976562,9779.20019531,9585.95996094,4276.743321991431
2018-05-02,9233.96972656,9743.86035156,9798.33007812,9188.15039062,4269.411300391855
2018-05-01,9104.59960938,9235.91992188,9256.51953125,9015.13964844,4262.08970130439
2018-04-30,9251.46972656,9119.00976562,9255.87988281,8891.04980469,4254.778512967821
2018-04-29,9426.11035156,9240.54980469,9477.13964844,9166.80957031,4247.4777236307555
2018-04-28,9346.41015625,9419.08007812,9531.49023438,9193.70996094,4240.187321551577
2018-04-27,8939.26953125,9348.48046875,9412.08984375,8931.99023438,4232.907294998448
2018-04-26,9290.62988281,8987.04980469,9375.46972656,8987.04980469,4225.637632249408
2018-04-25,8867.3203125,9281.50976562,9281.50976562,8727.08984375,4218.378321592333
2018-04-24,9701.03027344,8845.74023438,9745.3203125,8799.83984375,4211.129351324728
2018-04-23,8934.33984375,9697.5,9732.61035156,8927.83007812,4203.890709754132
2018-04-22,8794.38964844,8930.87988281,8958.54980469,8788.80957031,4196.662385197601
2018-04-21,8925.05957031,8802.45996094,9001.63964844,8779.61035156,4189.444365982186
2018-04-20,8848.79003906,8895.58007812,8997.5703125,8652.15039062,4182.236640444651
2018-04-19,8286.87988281,8845.83007812,8880.23046875,8244.54003906,4175.039196931436
2018-04-18,8159.27001953,8294.30957031,8298.69042969,8138.77978516,4167.852023798895
2018-04-17,7944.43017578,8163.41992188,8197.79980469,7886.00976562,4160.6751094130495
2018-04-16,8071.66015625,7902.08984375,8285.95996094,7881.72021484,4153.508442149654
2018-04-15,8337.5703125,8058.66992188,8371.15039062,7925.72998047,4146.352010394296
2018-04-14,7999.33007812,8329.11035156,8338.41992188,7999.33007812,4139.205802542284
2018-04-13,7874.66992188,7986.24023438,8140.70996094,7846.0,4132.069806998619
2018-04-12,7901.08984375,7895.95996094,8183.95996094,7758.93017578,4124.944012178015
2018-04-11,6955.37988281,7889.25,7899.22998047,6806.50976562,4117.828406505005
2018-04-10,6843.47021484,6968.31982422,6968.31982422,6817.58984375,4110.722978413826
2018-04-09,6795.43994141,6834.75976562,6872.41015625,6704.14990234,4103.627716348325
2018-04-08,7044.31982422,6770.72998047,7178.10986328,6661.99023438,4096.542608762212
2018-04-07,6919.97998047,7023.52001953,7111.56005859,6919.97998047,4089.467644118798
2018-04-06,6630.50976562,6911.08984375,7050.54003906,6630.50976562,4082.4028108911216
2018-04-05,6815.95996094,6636.31982422,6857.49023438,6575.0,4075.3480975619746
2018-04-04,6848.64990234,6811.47021484,6933.81982422,6644.79980469,4068.3034926237024
2018-04-03,7456.41015625,6853.83984375,7469.87988281,6803.87988281,4061.268984578465
2018-04-02,7102.25976562,7456.10986328,7530.93994141,7072.49023438,4054.244561938099
2018-04-01,6844.85986328,7083.79980469,7135.47021484,6816.58007812,4047.230213223983
2018-03-31,7003.06005859,6844.22998047,7060.95019531,6526.87011719,4040.225926967363
2018-03-30,6892.47998047,6973.52978516,7207.85009766,6863.52001953,4033.2316917089524
2018-03-29,7171.45019531,6890.52001953,7276.66015625,6683.93017578,4026.24749599929
2018-03-28,7979.06982422,7165.70019531,7994.33007812,7081.37988281,4019.2733283983766
2018-03-27,7836.83007812,7954.47998047,8122.89013672,7809.16992188,4012.309177476128
2018-03-26,8200.0,7833.04003906,8232.78027344,7797.27978516,4005.3550318118464
2018-03-25,8498.46972656,8209.40039062,8530.08007812,7921.43017578,3998.410879994645
2018-03-24,8612.80957031,8495.78027344,8682.00976562,8449.09960938,3991.4767106231457
2018-03-23,8901.95019531,8668.12011719,8996.1796875,8665.70019531,3984.5525123056755
2018-03-22,8736.25,8879.62011719,8879.62011719,8360.62011719,3977.638273660161
2018-03-21,8939.44042969,8728.46972656,9100.70996094,8564.90039062,3970.733983314125
2018-03-20,8937.48046875,8929.28027344,9177.37011719,8846.33007812,3963.839629904782
2018-03-19,8619.66992188,8913.46972656,9051.01953125,8389.88964844,3956.955202078806
2018-03-18,8344.12011719,8630.65039062,8675.87011719,8182.39990234,3950.080688492617
2018-03-17,7890.52001953,8223.6796875,8245.50976562,7397.99023438,3943.2160778121843
2018-03-16,8321.91015625,7916.87988281,8346.53027344,7812.81982422,3936.36135871299
2018-03-15,8322.91015625,8338.34960938,8585.15039062,8005.31005859,3929.51651988025
2018-03-14,8290.75976562,8300.86035156,8428.34960938,7783.04980469,3922.6815500086223
2018-03-13,9214.65039062,8269.80957031,9355.84960938,8068.58984375,3915.8564378023602
2018-03-12,9173.04003906,9194.84960938,9470.37988281,8958.19042969,3909.0411719754084
2018-03-11,9602.9296875,9205.12011719,9937.5,8956.4296875,3902.23574125114
2018-03-10,8852.78027344,9578.62988281,9711.88964844,8607.12011719,3895.440134362514
2018-03-09,9350.58984375,8866.0,9531.3203125,8828.46972656,3888.6543400521023
2018-03-08,9414.69042969,9337.54980469,9466.34960938,8513.03027344,3881.8783470719277
2018-03-07,9951.44042969,9395.00976562,10147.4003906,9335.87011719,3875.1121441836804
2018-03-06,10803.9003906,9965.5703125,10929.5,9692.12011719,3868.3557201584945
